id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
39575,23,female,High School,58395,2,RENT,4800,VENTURE,5.52,0.08,3,632,Yes,0
39576,33,female,Associate,61114,11,RENT,3200,DEBTCONSOLIDATION,9.27,0.05,13,586,Yes,0
39577,27,male,High School,55002,3,RENT,10436,VENTURE,12.28,0.19,5,664,No,0
39578,23,female,Bachelor,37133,3,RENT,1000,EDUCATION,8.9,0.03,3,497,Yes,0
39579,26,female,Bachelor,74603,2,MORTGAGE,2500,DEBTCONSOLIDATION,7.19,0.03,6,570,No,0
39580,33,male,Master,59371,10,RENT,10000,PERSONAL,14.54,0.17,13,654,No,0
39581,47,male,Associate,75583,24,RENT,14026,VENTURE,12.74,0.19,12,693,No,0
39582,25,female,High School,57091,0,MORTGAGE,15000,MEDICAL,8.91,0.26,5,596,Yes,0
39583,31,female,Bachelor,61106,8,MORTGAGE,3500,PERSONAL,11.01,0.06,6,584,Yes,0
39584,25,male,High School,122327,1,MORTGAGE,20000,PERSONAL,9.33,0.16,6,667,Yes,0
39585,31,female,Bachelor,72836,9,MORTGAGE,10000,PERSONAL,9.5,0.14,7,614,No,0
39586,23,female,Associate,109002,0,RENT,8000,EDUCATION,9.91,0.07,3,662,Yes,0
39587,23,male,Associate,58762,0,RENT,7200,PERSONAL,12.76,0.12,4,515,Yes,0
39588,29,male,Bachelor,38785,3,RENT,4293,DEBTCONSOLIDATION,9.96,0.11,6,595,Yes,0
39589,27,male,Associate,37116,4,RENT,5500,PERSONAL,11.31,0.15,7,623,No,0
39590,28,male,High School,102738,1,RENT,16000,VENTURE,11.94,0.16,7,666,No,0
39591,24,male,Bachelor,68399,0,RENT,12000,EDUCATION,9.11,0.18,4,504,Yes,0
39592,26,male,Bachelor,71472,1,RENT,8299,PERSONAL,9.7,0.12,4,665,Yes,0
39593,27,female,Bachelor,37088,2,RENT,2000,VENTURE,11.23,0.05,4,617,Yes,0
39594,33,male,Doctorate,91488,8,RENT,6000,MEDICAL,7.51,0.07,9,689,Yes,0
39595,27,female,Associate,59518,4,RENT,12000,PERSONAL,13.26,0.2,6,723,Yes,0
39596,24,male,Master,55205,6,MORTGAGE,9166,MEDICAL,10.69,0.17,4,663,Yes,0
39597,30,male,Bachelor,58539,6,MORTGAGE,17337,HOMEIMPROVEMENT,13.43,0.3,10,631,Yes,0
39598,39,female,Master,57517,19,RENT,6000,VENTURE,7.08,0.1,11,698,Yes,0
39599,26,male,Bachelor,72951,6,RENT,7000,EDUCATION,6.91,0.1,2,486,Yes,0
39600,35,male,Bachelor,145045,12,MORTGAGE,8934,MEDICAL,11.82,0.06,7,666,Yes,0
39601,37,female,Bachelor,46326,15,RENT,7000,DEBTCONSOLIDATION,11.72,0.15,11,615,Yes,0
39602,33,male,Associate,47243,13,MORTGAGE,10000,VENTURE,9.28,0.21,9,580,Yes,0
39603,32,female,Master,67084,11,MORTGAGE,1795,MEDICAL,7.89,0.03,7,625,No,0
39604,23,male,Bachelor,48769,4,RENT,4800,DEBTCONSOLIDATION,6.25,0.1,3,678,Yes,0
39605,22,female,Associate,103160,1,RENT,12000,VENTURE,12.03,0.12,2,504,Yes,0
39606,29,female,High School,85132,9,RENT,2000,EDUCATION,10.87,0.02,5,593,No,0
39607,30,male,Bachelor,78103,7,RENT,10000,HOMEIMPROVEMENT,11.91,0.13,7,622,No,0
39608,26,female,Bachelor,81448,4,MORTGAGE,3184,PERSONAL,10.91,0.04,3,583,Yes,0
39609,43,female,Associate,84882,22,OWN,8000,VENTURE,10.48,0.09,14,683,Yes,0
39610,23,male,Master,103741,0,MORTGAGE,12000,HOMEIMPROVEMENT,10.54,0.12,4,627,Yes,0
39611,37,male,Bachelor,51934,14,MORTGAGE,8330,PERSONAL,12.17,0.16,14,507,Yes,0
39612,26,male,Associate,24952,4,RENT,4000,PERSONAL,13.63,0.16,4,675,No,0
39613,24,male,Bachelor,138856,4,MORTGAGE,12000,EDUCATION,6.4,0.09,4,645,No,0
39614,36,male,Associate,83900,15,RENT,2000,MEDICAL,8.04,0.02,12,603,No,0
39615,25,male,High School,92165,4,RENT,5000,HOMEIMPROVEMENT,8.58,0.05,3,508,Yes,0
39616,23,male,High School,60900,0,RENT,10000,EDUCATION,7.56,0.16,4,637,Yes,0
39617,31,female,Associate,81266,8,MORTGAGE,24696,VENTURE,12.6,0.3,7,648,No,0
39618,25,male,High School,66830,3,MORTGAGE,15000,EDUCATION,7.06,0.22,2,625,Yes,0
39619,30,female,Bachelor,126895,10,MORTGAGE,6000,VENTURE,12.84,0.05,10,682,Yes,0
39620,24,female,Bachelor,46603,3,RENT,6000,PERSONAL,7.35,0.13,5,692,No,0
39621,21,male,Associate,49189,1,OWN,15000,MEDICAL,13.16,0.3,4,573,Yes,0
39622,26,male,Bachelor,56025,5,RENT,13000,EDUCATION,13.69,0.23,7,687,No,0
39623,28,female,High School,57222,5,MORTGAGE,13907,EDUCATION,11.66,0.24,6,664,No,0
39624,30,female,High School,66782,5,RENT,3600,DEBTCONSOLIDATION,9.62,0.05,7,600,Yes,0
39625,41,male,Bachelor,91038,16,RENT,10000,VENTURE,13.09,0.11,15,687,Yes,0
39626,33,female,High School,120580,9,RENT,8148,EDUCATION,8.45,0.07,7,641,No,0
39627,25,male,Bachelor,51290,3,RENT,4800,DEBTCONSOLIDATION,12.98,0.09,4,643,Yes,0
39628,24,female,High School,44244,0,MORTGAGE,7000,HOMEIMPROVEMENT,10.82,0.16,2,601,Yes,0
39629,25,female,Master,31250,0,RENT,1200,EDUCATION,13.63,0.04,3,606,Yes,0
39630,28,female,Associate,58069,6,RENT,12000,MEDICAL,11.33,0.21,7,546,Yes,0
39631,31,male,Bachelor,39731,10,RENT,2334,HOMEIMPROVEMENT,6.49,0.06,6,675,Yes,0
39632,26,male,Bachelor,84644,2,MORTGAGE,7000,MEDICAL,13.91,0.08,4,640,Yes,0
39633,24,female,Bachelor,55273,0,MORTGAGE,9098,HOMEIMPROVEMENT,6.35,0.16,3,699,No,0
39634,32,male,Associate,43716,8,RENT,10035,VENTURE,10.24,0.23,6,647,Yes,0
39635,26,male,Bachelor,241004,2,MORTGAGE,15451,EDUCATION,12.27,0.06,3,693,Yes,0
39636,22,female,High School,70698,0,RENT,10000,EDUCATION,11.08,0.14,4,565,Yes,0
39637,28,female,Master,63087,3,RENT,8000,DEBTCONSOLIDATION,7.55,0.13,8,656,Yes,0
39638,23,male,Bachelor,49066,0,MORTGAGE,5000,MEDICAL,16.06,0.1,4,638,Yes,0
39639,29,male,High School,229971,5,MORTGAGE,14317,EDUCATION,12.04,0.06,6,551,Yes,0
39640,28,female,High School,104227,5,MORTGAGE,16000,EDUCATION,14.41,0.15,6,664,Yes,0
39641,25,male,Bachelor,108981,2,MORTGAGE,5000,VENTURE,7.23,0.05,4,624,No,0
39642,28,male,Master,240743,6,MORTGAGE,18000,VENTURE,15.49,0.07,5,714,Yes,0
39643,23,male,Master,36879,0,RENT,5000,EDUCATION,6.78,0.14,3,475,Yes,0
39644,24,female,Bachelor,81416,1,MORTGAGE,16000,VENTURE,12.69,0.2,3,540,Yes,0
39645,34,female,High School,51660,11,RENT,2000,VENTURE,14.74,0.04,11,657,No,0
39646,36,female,Bachelor,139123,11,MORTGAGE,25000,VENTURE,13.19,0.18,14,653,Yes,0
39647,27,male,Bachelor,30731,1,OWN,4769,PERSONAL,14,0.16,7,678,No,0
39648,29,female,High School,43148,6,RENT,7000,MEDICAL,12.62,0.16,9,631,Yes,0
39649,29,male,Master,151356,2,MORTGAGE,10000,VENTURE,5.79,0.07,10,689,Yes,0
39650,27,female,Associate,78527,5,RENT,4000,PERSONAL,6.94,0.05,5,671,Yes,0
39651,27,male,Master,47545,2,RENT,3000,DEBTCONSOLIDATION,11.48,0.06,9,677,Yes,0
39652,27,female,High School,48934,7,RENT,9590,VENTURE,13.94,0.2,5,553,Yes,0
39653,30,male,Bachelor,102801,5,MORTGAGE,15000,MEDICAL,9.69,0.15,9,655,No,0
39654,28,female,Associate,58622,6,RENT,4000,PERSONAL,10.38,0.07,9,642,No,0
39655,25,female,High School,61094,2,MORTGAGE,6400,VENTURE,8.32,0.1,4,610,No,0
39656,31,female,Associate,102863,7,MORTGAGE,3724,PERSONAL,6.59,0.04,6,691,No,0
39657,27,male,Bachelor,121029,5,MORTGAGE,12000,HOMEIMPROVEMENT,8.22,0.1,4,628,Yes,0
39658,31,male,Associate,79283,8,RENT,8000,PERSONAL,8.37,0.1,5,633,No,0
39659,36,female,High School,240917,13,MORTGAGE,25000,HOMEIMPROVEMENT,10.01,0.1,9,622,No,0
39660,27,female,Bachelor,37299,2,RENT,9007,MEDICAL,7.32,0.24,5,656,No,0
39661,33,male,High School,162851,10,MORTGAGE,15000,EDUCATION,13.61,0.09,9,633,Yes,0
39662,32,female,Bachelor,123714,7,RENT,18000,MEDICAL,11.08,0.15,10,552,Yes,0
39663,26,female,High School,97098,1,RENT,9000,EDUCATION,10.74,0.09,2,634,No,0
39664,24,female,Bachelor,41722,2,MORTGAGE,2500,PERSONAL,7.4,0.06,3,667,Yes,0
39665,27,male,Bachelor,59378,8,RENT,10000,EDUCATION,15.65,0.17,9,696,Yes,0
39666,29,male,Master,84379,7,RENT,5000,PERSONAL,11.31,0.06,7,632,Yes,0
39667,34,female,Bachelor,46193,11,MORTGAGE,14404,PERSONAL,12.28,0.31,6,603,No,0
39668,28,female,Master,102836,4,RENT,10000,EDUCATION,14.37,0.1,8,690,No,0
39669,26,female,Associate,136399,3,MORTGAGE,3170,EDUCATION,11.01,0.02,3,560,Yes,0
39670,35,female,Master,42715,14,RENT,8000,MEDICAL,12.4,0.19,6,639,Yes,0
39671,36,male,Bachelor,41582,11,RENT,10000,MEDICAL,6.47,0.24,8,683,No,0
39672,25,female,High School,47790,0,RENT,10000,DEBTCONSOLIDATION,10.75,0.21,3,576,Yes,0
39673,26,male,Associate,87150,6,MORTGAGE,10800,DEBTCONSOLIDATION,6.96,0.12,6,640,Yes,0
39674,24,male,High School,41013,1,RENT,10000,MEDICAL,11.06,0.24,4,614,No,0
39675,27,female,High School,100665,7,RENT,12000,DEBTCONSOLIDATION,9.85,0.12,6,672,Yes,0
39676,25,female,Associate,27287,0,RENT,5155,EDUCATION,14.26,0.19,6,613,No,0
39677,29,male,Bachelor,93802,7,MORTGAGE,1016,EDUCATION,7.46,0.01,9,671,Yes,0
39678,24,male,Bachelor,67827,0,MORTGAGE,8000,MEDICAL,9.92,0.12,3,685,No,0
39679,30,male,Associate,91176,4,RENT,12706,MEDICAL,14.93,0.14,6,598,Yes,0
39680,25,female,High School,74703,4,MORTGAGE,13000,VENTURE,9.96,0.17,4,598,Yes,0
39681,28,female,Bachelor,91056,5,MORTGAGE,4200,EDUCATION,8.18,0.05,9,707,No,0
39682,25,female,Associate,67974,4,MORTGAGE,3071,PERSONAL,10.07,0.05,5,636,No,0
39683,23,female,High School,67131,0,RENT,13485,MEDICAL,9.6,0.2,4,633,No,0
39684,23,male,High School,73026,0,RENT,12000,DEBTCONSOLIDATION,12.61,0.16,3,672,Yes,0
39685,24,female,Bachelor,109135,3,MORTGAGE,15000,MEDICAL,8.51,0.14,4,684,No,0
39686,27,female,Bachelor,47081,1,RENT,5000,MEDICAL,8.81,0.11,8,627,Yes,0
39687,29,female,Master,144915,7,MORTGAGE,20000,PERSONAL,13.71,0.14,6,654,Yes,0
39688,30,female,Bachelor,84970,5,MORTGAGE,7000,EDUCATION,8.9,0.08,9,649,Yes,0
39689,27,female,Bachelor,38676,6,MORTGAGE,15000,EDUCATION,6.8,0.39,5,592,Yes,0
39690,27,female,Master,26297,1,RENT,1865,MEDICAL,11.56,0.07,4,573,Yes,0
39691,26,female,Associate,56103,3,RENT,5708,PERSONAL,10.71,0.1,5,648,Yes,0
39692,31,female,Bachelor,91233,3,MORTGAGE,3000,HOMEIMPROVEMENT,8.42,0.03,6,639,No,0
39693,24,male,Associate,71128,0,RENT,8000,PERSONAL,11.61,0.11,4,585,No,0
39694,40,female,High School,26297,17,RENT,5437,VENTURE,5.94,0.21,13,712,No,0
39695,41,male,Associate,118645,18,MORTGAGE,5000,HOMEIMPROVEMENT,11.47,0.04,17,655,No,0
39696,27,female,High School,145087,3,MORTGAGE,20000,EDUCATION,11.75,0.14,5,552,Yes,0
39697,32,female,Bachelor,50493,13,RENT,6542,DEBTCONSOLIDATION,7.4,0.13,8,682,No,0
39698,25,female,Master,57570,1,MORTGAGE,12000,MEDICAL,10.73,0.21,3,623,Yes,0
39699,26,male,High School,90831,1,MORTGAGE,15369,VENTURE,6.52,0.17,4,642,Yes,0
39700,36,male,Bachelor,96613,10,MORTGAGE,10000,VENTURE,7.35,0.1,11,654,No,0
39701,27,male,Associate,119332,3,MORTGAGE,10096,HOMEIMPROVEMENT,9.24,0.08,5,646,No,0
39702,26,male,High School,37389,3,RENT,5000,PERSONAL,11.01,0.13,4,685,Yes,0
39703,24,female,Associate,61013,0,RENT,7500,PERSONAL,9.56,0.12,4,607,Yes,0
39704,27,female,Master,97016,5,RENT,8000,PERSONAL,13.21,0.08,4,653,Yes,0
39705,25,male,Associate,26310,0,RENT,5000,PERSONAL,8.2,0.19,3,590,Yes,0
39706,24,male,High School,78653,1,RENT,5000,PERSONAL,10.73,0.06,3,637,Yes,0
39707,24,male,High School,87419,0,RENT,3000,PERSONAL,11.98,0.03,3,606,Yes,0
39708,24,male,High School,75642,0,MORTGAGE,10000,MEDICAL,10.77,0.13,2,641,No,0
39709,36,male,High School,97124,15,MORTGAGE,17000,VENTURE,11.36,0.18,12,674,No,0
39710,24,male,Master,73014,4,MORTGAGE,4000,EDUCATION,9.17,0.05,3,700,No,0
39711,27,female,Master,259120,6,MORTGAGE,12581,EDUCATION,9.45,0.05,4,637,Yes,0
39712,28,female,Associate,78947,8,MORTGAGE,6018,VENTURE,6.31,0.08,10,632,Yes,0
39713,33,female,Associate,77943,11,RENT,3000,EDUCATION,9.34,0.04,9,603,Yes,0
39714,40,male,High School,57325,16,RENT,2800,MEDICAL,8.75,0.05,10,678,No,0
39715,26,male,Associate,46239,4,RENT,10000,VENTURE,14.75,0.22,3,491,Yes,0
39716,28,male,Associate,61172,8,RENT,8469,VENTURE,12.45,0.14,8,656,Yes,0
39717,22,female,Bachelor,87379,0,MORTGAGE,5000,EDUCATION,11.16,0.06,3,507,Yes,0
39718,30,female,Master,72565,9,RENT,10000,PERSONAL,6.22,0.14,7,643,No,0
39719,29,female,Bachelor,192804,8,MORTGAGE,10000,HOMEIMPROVEMENT,12.05,0.05,8,635,No,0
39720,25,female,Master,120927,1,MORTGAGE,15000,MEDICAL,11.05,0.12,3,624,No,0
39721,29,male,Bachelor,46756,5,OWN,10000,EDUCATION,11.19,0.21,8,606,Yes,0
39722,23,male,Associate,144115,0,MORTGAGE,12000,EDUCATION,8.42,0.08,4,575,Yes,0
39723,25,male,Bachelor,53885,2,RENT,10000,PERSONAL,12.86,0.19,3,596,Yes,0
39724,22,male,High School,50647,0,MORTGAGE,23666,VENTURE,10.86,0.47,3,583,Yes,0
39725,24,female,Associate,67014,0,MORTGAGE,15000,EDUCATION,9.59,0.22,4,605,Yes,0
39726,31,female,High School,56109,12,RENT,9000,PERSONAL,7.34,0.16,6,691,No,0
39727,29,male,Associate,93574,5,MORTGAGE,2275,DEBTCONSOLIDATION,10.15,0.02,10,603,Yes,0
39728,31,male,Bachelor,117143,8,MORTGAGE,12000,VENTURE,8.48,0.1,7,587,Yes,0
39729,33,female,Master,114864,12,MORTGAGE,7483,DEBTCONSOLIDATION,9.36,0.07,12,682,No,0
39730,23,female,High School,73028,1,RENT,9800,PERSONAL,12.35,0.13,3,616,Yes,0
39731,30,female,Bachelor,31658,8,OWN,13595,VENTURE,12.23,0.43,9,465,Yes,0
39732,25,female,High School,67112,3,MORTGAGE,10000,EDUCATION,8.94,0.15,3,618,Yes,0
39733,25,female,Associate,168848,2,RENT,20000,EDUCATION,6.54,0.12,4,665,No,0
39734,27,male,Associate,108854,2,MORTGAGE,4000,DEBTCONSOLIDATION,9.56,0.04,7,560,Yes,0
39735,32,male,Bachelor,68933,5,OWN,12002,PERSONAL,14.91,0.17,6,601,Yes,0
39736,23,female,Master,59987,0,RENT,14000,PERSONAL,10.01,0.23,3,661,Yes,0
39737,36,female,Master,48577,15,RENT,10000,DEBTCONSOLIDATION,7.92,0.21,9,613,Yes,0
39738,30,male,Master,68826,11,MORTGAGE,12000,VENTURE,8.56,0.17,9,576,No,0
39739,31,male,Bachelor,37635,6,RENT,2265,DEBTCONSOLIDATION,11,0.06,7,632,Yes,0
39740,29,male,Master,173650,7,MORTGAGE,20477,DEBTCONSOLIDATION,12.69,0.12,8,646,Yes,0
39741,25,female,Bachelor,44494,2,RENT,1200,MEDICAL,9.87,0.03,4,545,Yes,0
39742,35,female,Associate,240656,13,MORTGAGE,14110,PERSONAL,8.49,0.06,13,635,No,0
39743,24,male,Master,144985,4,MORTGAGE,6000,EDUCATION,9.94,0.04,3,638,Yes,0
39744,24,female,High School,65988,1,MORTGAGE,3000,VENTURE,9.73,0.05,3,630,Yes,0
39745,26,male,Bachelor,43555,1,RENT,9762,VENTURE,7.68,0.22,7,679,Yes,0
39746,35,male,Associate,122842,11,MORTGAGE,4387,EDUCATION,8.99,0.04,7,580,Yes,0
39747,24,female,High School,120766,3,MORTGAGE,10197,EDUCATION,12.99,0.08,4,695,Yes,0
39748,23,male,Bachelor,62991,0,MORTGAGE,4115,EDUCATION,10.3,0.07,3,687,Yes,0
39749,29,male,Bachelor,67342,5,OWN,1200,PERSONAL,9.99,0.02,9,674,Yes,0
39750,31,female,High School,79587,8,RENT,8000,PERSONAL,7.4,0.1,6,581,Yes,0
39751,26,male,High School,61021,2,MORTGAGE,5000,EDUCATION,9.05,0.08,3,626,Yes,0
39752,25,female,Associate,93257,3,MORTGAGE,21925,EDUCATION,10.12,0.24,5,625,Yes,0
39753,31,female,Master,76236,6,RENT,3194,HOMEIMPROVEMENT,11.1,0.04,8,663,No,0
39754,35,male,Bachelor,92843,15,RENT,20000,DEBTCONSOLIDATION,12.96,0.22,11,663,No,0
39755,28,male,Bachelor,135373,6,MORTGAGE,15000,EDUCATION,12.54,0.11,8,664,No,0
39756,23,male,High School,72981,2,RENT,7000,EDUCATION,6.75,0.1,3,611,Yes,0
39757,28,male,Bachelor,271073,6,MORTGAGE,17962,PERSONAL,11.73,0.07,7,635,No,0
39758,24,female,Master,66874,0,MORTGAGE,4000,MEDICAL,11.03,0.06,3,685,Yes,0
39759,27,male,Associate,118627,5,MORTGAGE,3966,DEBTCONSOLIDATION,9.21,0.03,3,627,No,0
39760,27,male,Associate,145127,5,MORTGAGE,9559,MEDICAL,6.92,0.07,5,565,Yes,0
39761,27,female,Bachelor,60684,5,MORTGAGE,8000,VENTURE,6.75,0.13,5,701,No,0
39762,24,male,Bachelor,144841,2,MORTGAGE,20000,HOMEIMPROVEMENT,11.7,0.14,4,604,Yes,0
39763,26,female,Associate,84848,3,MORTGAGE,14000,VENTURE,5.58,0.17,3,628,No,0
39764,25,female,High School,57827,0,RENT,6000,PERSONAL,11.6,0.1,4,589,Yes,0
39765,26,male,Associate,150504,2,MORTGAGE,10000,VENTURE,10.75,0.07,5,595,Yes,0
39766,27,female,Master,41922,5,RENT,9000,PERSONAL,12.1,0.21,7,684,No,0
39767,29,male,Master,63503,4,RENT,10000,PERSONAL,7.28,0.16,8,642,No,0
39768,26,male,High School,29559,4,RENT,5000,DEBTCONSOLIDATION,12.59,0.17,4,667,Yes,0
39769,23,female,Associate,87590,2,RENT,7083,MEDICAL,6.89,0.08,3,682,Yes,0
39770,25,female,Associate,124446,0,MORTGAGE,35000,VENTURE,9.29,0.28,7,625,Yes,0
39771,23,male,Associate,58839,2,MORTGAGE,3500,MEDICAL,11.4,0.06,4,556,Yes,0
39772,23,female,High School,144873,0,MORTGAGE,5000,VENTURE,14.59,0.03,3,665,No,0
39773,33,female,Master,124412,12,MORTGAGE,3424,DEBTCONSOLIDATION,5.89,0.03,8,573,Yes,0
39774,26,female,High School,43384,3,RENT,10503,MEDICAL,7.49,0.24,4,547,No,0
39775,34,male,High School,101559,14,MORTGAGE,9000,MEDICAL,5.79,0.09,10,653,Yes,0
39776,26,female,Bachelor,136858,2,MORTGAGE,15560,HOMEIMPROVEMENT,10.65,0.11,5,528,Yes,0
39777,29,male,Associate,187083,7,MORTGAGE,24253,PERSONAL,10.93,0.13,6,552,Yes,0
39778,28,female,Associate,61034,7,RENT,15000,PERSONAL,9.57,0.25,6,653,Yes,0
39779,36,female,High School,43511,12,RENT,2019,EDUCATION,10.22,0.05,12,637,No,0
39780,29,male,High School,47289,5,RENT,9191,VENTURE,14.23,0.19,3,630,Yes,0
39781,26,female,Bachelor,34548,4,RENT,4767,MEDICAL,11.31,0.14,5,700,Yes,0
39782,45,male,Master,103126,19,MORTGAGE,5000,HOMEIMPROVEMENT,8.58,0.05,14,560,Yes,0
39783,24,male,Master,59561,0,MORTGAGE,2345,MEDICAL,8.26,0.04,3,660,Yes,0
39784,26,male,Associate,99670,3,RENT,18000,HOMEIMPROVEMENT,10.29,0.18,7,593,No,0
39785,24,female,High School,91309,3,MORTGAGE,7000,MEDICAL,7.55,0.08,3,561,Yes,0
39786,33,male,Bachelor,42918,11,MORTGAGE,5511,VENTURE,11.45,0.13,9,625,Yes,0
39787,40,male,Bachelor,87510,19,MORTGAGE,14525,DEBTCONSOLIDATION,8.08,0.17,13,687,Yes,0
39788,26,male,High School,76796,4,MORTGAGE,4000,EDUCATION,10.59,0.05,8,692,No,0
39789,23,female,Master,108635,3,MORTGAGE,20000,PERSONAL,11.29,0.18,3,638,No,0
39790,31,male,Doctorate,90677,11,MORTGAGE,2500,VENTURE,12.96,0.03,6,673,No,0
39791,24,female,Bachelor,241041,5,MORTGAGE,12000,VENTURE,13.4,0.05,2,680,No,0
39792,25,male,Master,137020,0,OWN,2612,VENTURE,11.43,0.02,5,623,Yes,0
39793,23,male,Associate,142058,4,MORTGAGE,15000,PERSONAL,6.03,0.11,4,610,Yes,0
39794,28,female,Bachelor,90882,5,RENT,6000,VENTURE,14.34,0.07,9,663,Yes,0
39795,22,female,Bachelor,75787,1,RENT,10000,EDUCATION,10.26,0.13,3,653,Yes,0
39796,29,male,Bachelor,114513,6,RENT,12000,VENTURE,10.71,0.1,5,643,Yes,0
39797,24,female,High School,69352,0,RENT,9573,PERSONAL,9.52,0.14,4,545,Yes,0
39798,29,male,High School,61001,5,MORTGAGE,6506,VENTURE,15.74,0.11,7,520,Yes,0
39799,35,male,Bachelor,48403,9,MORTGAGE,6000,MEDICAL,7.13,0.12,8,689,Yes,0
39800,23,female,High School,29668,0,MORTGAGE,1294,VENTURE,6.34,0.04,4,664,No,0
39801,30,male,Bachelor,68068,6,RENT,4800,PERSONAL,14.12,0.07,9,654,No,0
39802,30,male,Master,94166,11,RENT,9000,VENTURE,11.95,0.1,7,701,Yes,0
39803,24,male,High School,77458,0,MORTGAGE,7048,MEDICAL,6.14,0.09,5,598,Yes,0
39804,30,male,High School,87397,9,RENT,14435,EDUCATION,9.27,0.17,7,638,Yes,0
39805,24,female,Associate,33672,0,RENT,5000,EDUCATION,11.01,0.15,4,625,No,0
39806,28,male,High School,90980,4,RENT,20000,HOMEIMPROVEMENT,12.03,0.22,8,572,Yes,0
39807,26,male,Associate,53898,3,OWN,14105,VENTURE,12.57,0.26,4,661,Yes,0
39808,35,male,Associate,26979,12,RENT,2100,MEDICAL,8.81,0.08,12,614,Yes,0
39809,24,male,Bachelor,35829,0,RENT,6000,MEDICAL,12.97,0.17,2,623,No,0
39810,22,male,High School,28585,0,RENT,4842,EDUCATION,13.52,0.17,4,658,Yes,0
39811,25,male,Associate,47252,1,RENT,5670,PERSONAL,6.37,0.12,3,615,Yes,0
39812,37,female,High School,76321,11,RENT,5534,HOMEIMPROVEMENT,7.84,0.07,10,703,No,0
39813,25,female,High School,73237,4,MORTGAGE,4000,PERSONAL,12.43,0.05,2,617,Yes,0
39814,32,female,Associate,60768,9,RENT,3600,MEDICAL,11.77,0.06,6,524,Yes,0
39815,29,male,High School,89379,7,RENT,8885,EDUCATION,15.95,0.1,9,666,Yes,0
39816,22,male,Associate,129448,3,RENT,10000,VENTURE,7.23,0.08,4,671,Yes,0
39817,24,female,Master,63050,2,RENT,4000,DEBTCONSOLIDATION,9.98,0.06,3,618,No,0
39818,25,male,Bachelor,35360,4,RENT,3000,VENTURE,11.04,0.08,3,539,Yes,0
39819,23,female,High School,87407,4,MORTGAGE,12000,PERSONAL,7.11,0.14,4,599,Yes,0
39820,31,male,Associate,144942,8,MORTGAGE,35000,EDUCATION,9.44,0.24,7,609,No,0
39821,24,female,Associate,100799,3,MORTGAGE,3884,PERSONAL,7.15,0.04,5,615,No,0
39822,29,male,Associate,56278,4,MORTGAGE,6000,PERSONAL,11.03,0.11,8,642,Yes,0
39823,34,male,High School,91823,9,MORTGAGE,10000,DEBTCONSOLIDATION,7.05,0.11,9,638,No,0
39824,37,female,Bachelor,61190,13,RENT,15000,HOMEIMPROVEMENT,12.23,0.25,12,708,Yes,0
39825,24,male,Master,301117,3,MORTGAGE,8772,PERSONAL,9.91,0.03,3,690,No,0
39826,28,male,High School,78428,8,RENT,5000,PERSONAL,7.05,0.06,8,672,No,0
39827,24,female,High School,82271,1,RENT,10000,DEBTCONSOLIDATION,16.02,0.12,2,651,No,0
39828,29,male,Doctorate,58358,7,MORTGAGE,17338,HOMEIMPROVEMENT,13.53,0.3,5,630,Yes,0
39829,33,female,Bachelor,115120,14,MORTGAGE,12000,DEBTCONSOLIDATION,9.79,0.1,8,723,Yes,0
39830,25,male,Master,42957,4,RENT,1000,VENTURE,13.08,0.02,3,699,No,0
39831,32,male,Bachelor,73358,8,MORTGAGE,6000,MEDICAL,6.62,0.08,6,686,Yes,0
39832,31,male,High School,193091,8,MORTGAGE,7105,DEBTCONSOLIDATION,13.36,0.04,7,648,Yes,0
39833,39,male,Associate,103038,18,MORTGAGE,10000,EDUCATION,10.09,0.1,15,656,Yes,0
39834,27,male,Doctorate,31427,3,RENT,3685,DEBTCONSOLIDATION,9.67,0.12,8,586,No,0
39835,26,male,High School,128197,2,MORTGAGE,5000,DEBTCONSOLIDATION,11.1,0.04,5,585,Yes,0
39836,29,male,Master,152334,8,MORTGAGE,6879,VENTURE,14.77,0.05,6,651,No,0
39837,32,male,Bachelor,96963,10,MORTGAGE,15000,MEDICAL,9.65,0.15,10,695,No,0
39838,25,female,Associate,157355,6,MORTGAGE,2691,MEDICAL,5.91,0.02,3,659,No,0
39839,25,female,Bachelor,96673,2,MORTGAGE,7000,PERSONAL,10.8,0.07,2,669,Yes,0
39840,24,male,Associate,84736,5,MORTGAGE,16000,EDUCATION,13.86,0.19,4,654,No,0
39841,27,female,Bachelor,129916,2,MORTGAGE,20000,HOMEIMPROVEMENT,12.68,0.15,5,620,Yes,0
39842,31,female,High School,70647,7,OWN,6420,VENTURE,7.51,0.09,8,631,Yes,0
39843,31,male,Bachelor,28422,10,RENT,4065,MEDICAL,11.19,0.14,7,700,No,0
39844,24,female,Associate,115238,1,RENT,12000,DEBTCONSOLIDATION,11.37,0.1,4,570,Yes,0
39845,42,male,High School,42725,20,RENT,3252,EDUCATION,8.73,0.08,10,667,No,0
39846,36,female,High School,180811,9,MORTGAGE,10000,EDUCATION,10.34,0.06,15,610,No,0
39847,28,female,Associate,102080,3,MORTGAGE,25000,VENTURE,14.65,0.24,7,620,Yes,0
39848,24,female,Master,84762,0,RENT,10000,EDUCATION,8.66,0.12,4,675,No,0
